Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
2717,0,-0.112066,0.028451,2.080750,0.276831,-0.209883,2.078866,-0.280388,-0.131271,1.973945,0.185875,-0.458151,1.988086,-0.051548,-0.511740,1.431335,-0.015520,-0.603757,0.718375,-0.004700,0.035444,1.314773,-0.012909,0.414348,0.672954,0.276891,-0.616324,1.115706,-0.517455,-0.169942,1.358866,-0.843557,0.195128,1.045182,-0.999124,0.400439,0.848925,-0.908141,0.760578,0.788189,-0.554815,0.988291,0.725631,-0.783201,1.066451,0.549352,-0.588529,1.287538,0.595050,0.481770,-0.365730,1.336325,0.726035,-0.371414,1.144576,1.108654,-0.431353,0.756045,1.518362,-0.239118,0.501368,1.513590,-0.019994,0.329303,1.594357,-0.274251,0.270763,1.818172,-0.046857,0.262142,-0.499910,0.008988,0.067333,0.499910,-0.008988,-0.067333,-0.164730,-0.552901,0.298435,0.164730,-0.531818,0.249399,-0.582432,-0.285630,-0.556450,-0.308262,-0.389864,-1.307471,-0.150911,-0.633167,-1.861940,0.072645,-0.776296,-2.343571,0.308599,-0.916072,-2.433924,0.083177,-0.311045,-2.500026,0.570726,0.162505,-0.666658,0.470949,0.522301,-1.112195,0.450215,0.570764,-1.482561,0.256810,0.835649,-2.299622,0.041116,0.769010,-2.280379,0.266962,1.354405,-2.397370
2718,0,-0.111899,0.027602,2.080637,0.276793,-0.211471,2.079371,-0.280521,-0.132495,1.974604,0.185392,-0.460012,1.989580,-0.053306,-0.514584,1.431532,-0.017502,-0.605023,0.718139,-0.004716,0.032591,1.316019,-0.011819,0.412596,0.674602,0.274606,-0.619658,1.115470,-0.518303,-0.171166,1.359742,-0.843356,0.195427,1.046613,-0.998278,0.401602,0.850665,-0.905691,0.761380,0.790577,-0.551170,0.987697,0.728359,-0.779265,1.067178,0.552080,-0.584121,1.287317,0.598118,0.480452,-0.370511,1.336553,0.724336,-0.377284,1.144464,1.106272,-0.438696,0.755469,1.516585,-0.247194,0.500916,1.512339,-0.027422,0.329540,1.592189,-0.281832,0.270076,1.816738,-0.055233,0.261971,-0.499689,0.009285,0.067921,0.499689,-0.009285,-0.067921,-0.164695,-0.552462,0.299153,0.164695,-0.531341,0.249706,-0.582649,-0.289739,-0.554608,-0.309890,-0.402396,-1.304724,-0.153047,-0.653800,-1.855936,0.070465,-0.805280,-2.335304,0.306232,-0.947456,-2.423950,0.084086,-0.341872,-2.495243,0.571617,0.153076,-0.672468,0.470399,0.511966,-1.117894,0.446827,0.569635,-1.486092,0.250301,0.866044,-2.293575,0.035182,0.802684,-2.269913,0.263901,1.388015,-2.383451
2719,0,-0.112120,0.026336,2.080451,0.276554,-0.213237,2.079833,-0.280869,-0.134169,1.975189,0.184874,-0.462099,1.991060,-0.055282,-0.517655,1.431561,-0.019658,-0.606395,0.717767,-0.004780,0.029485,1.317252,-0.010723,0.410690,0.676267,0.272097,-0.623266,1.115067,-0.519306,-0.172499,1.360481,-0.843164,0.195647,1.047847,-0.997321,0.402689,0.852176,-0.903162,0.762113,0.792768,-0.547448,0.987035,0.730951,-0.775233,1.067811,0.554610,-0.579651,1.287023,0.601050,0.478980,-0.375609,1.336674,0.722520,-0.383515,1.144308,1.103677,-0.446428,0.754789,1.514682,-0.255802,0.500358,1.510994,-0.035420,0.329668,1.589873,-0.289968,0.269278,1.815136,-0.064228,0.261626,-0.499522,0.009563,0.068389,0.499522,-0.009563,-0.068389,-0.164665,-0.552013,0.299800,0.164665,-0.530945,0.250044,-0.582966,-0.294037,-0.552764,-0.311918,-0.415209,-1.301885,-0.155836,-0.674806,-1.849759,0.067449,-0.834707,-2.326778,0.302760,-0.979490,-2.413447,0.084492,-0.373354,-2.490828,0.571876,0.143914,-0.678401,0.468990,0.501119,-1.124095,0.443780,0.566588,-1.489969,0.246786,0.889900,-2.288654,0.032554,0.829043,-2.261791,0.263708,1.414880,-2.371133
2720,0,-0.112696,0.024602,2.080100,0.276065,-0.215224,2.080193,-0.281483,-0.136504,1.975611,0.184299,-0.464402,1.992408,-0.057393,-0.521019,1.431426,-0.021989,-0.607887,0.717200,-0.005009,0.026098,1.318415,-0.009737,0.408632,0.677955,0.269443,-0.627074,1.114469,-0.520436,-0.174114,1.361057,-0.843036,0.195623,1.048824,-0.996377,0.403522,0.853432,-0.900710,0.762583,0.794672,-0.543810,0.986173,0.733287,-0.771267,1.068168,0.556853,-0.575317,1.286515,0.603756,0.477346,-0.381023,1.336695,0.720482,-0.390022,1.143988,1.100899,-0.454445,0.753944,1.512595,-0.264744,0.499607,1.509546,-0.043745,0.329620,1.587347,-0.298493,0.268316,1.813357,-0.073668,0.261044,-0.499400,0.009762,0.068706,0.499400,-0.009762,-0.068705,-0.164657,-0.551634,0.300320,0.164657,-0.530607,0.250385,-0.583395,-0.298559,-0.550968,-0.314343,-0.428297,-1.298996,-0.159254,-0.696193,-1.843464,0.063447,-0.864594,-2.318061,0.298049,-1.012152,-2.402452,0.084331,-0.405530,-2.486865,0.571479,0.135284,-0.684207,0.466745,0.489940,-1.130618,0.440985,0.561657,-1.494197,0.245606,0.907001,-2.285268,0.032523,0.847845,-2.256364,0.265593,1.434574,-2.361334
2721,0,-0.113675,0.022315,2.079623,0.275371,-0.217359,2.080395,-0.282309,-0.139455,1.975875,0.183758,-0.466934,1.993629,-0.059643,-0.524706,1.431073,-0.024428,-0.609524,0.716414,-0.005287,0.022433,1.319482,-0.008834,0.406407,0.679701,0.266653,-0.631140,1.113652,-0.521634,-0.175968,1.361444,-0.842959,0.195296,1.049551,-0.995420,0.404015,0.854313,-0.898318,0.762721,0.796263,-0.540260,0.985026,0.735373,-0.767320,1.068197,0.558785,-0.571035,1.285741,0.606182,0.475627,-0.386739,1.336526,0.718355,-0.396830,1.143480,1.097945,-0.462740,0.752911,1.510416,-0.274035,0.498635,1.508020,-0.052486,0.329334,1.584725,-0.307405,0.267141,1.811431,-0.083528,0.260163,-0.499325,0.009919,0.068840,0.499325,-0.009919,-0.068840,-0.164658,-0.551314,0.300662,0.164658,-0.530401,0.250702,-0.583976,-0.303144,-0.549287,-0.317178,-0.441548,-1.296117,-0.163359,-0.717836,-1.837099,0.058486,-0.894898,-2.309227,0.292056,-1.045470,-2.391011,0.083603,-0.438453,-2.483436,0.570513,0.127347,-0.689671,0.463863,0.478489,-1.137339,0.438447,0.554722,-1.498803,0.246419,0.917118,-2.283757,0.034532,0.858958,-2.253852,0.268847,1.446761,-2.354846
2722,0,-0.115110,0.019491,2.078914,0.274456,-0.219632,2.080427,-0.283377,-0.143156,1.975938,0.183297,-0.469667,1.994681,-0.061921,-0.528777,1.430457,-0.026910,-0.611362,0.715366,-0.005711,0.018423,1.320441,-0.008179,0.403988,0.681493,0.263823,-0.635442,1.112573,-0.522968,-0.178281,1.361631,-0.843004,0.194495,1.049923,-0.994632,0.403962,0.854870,-0.896172,0.762343,0.797469,-0.537055,0.983462,0.737134,-0.763773,1.067648,0.560330,-0.567199,1.284507,0.608283,0.473795,-0.392696,1.336126,0.716138,-0.403742,1.142802,1.094856,-0.471017,0.751647,1.508094,-0.283396,0.497433,1.506386,-0.061291,0.328758,1.581936,-0.316425,0.265713,1.809323,-0.093504,0.258932,-0.499323,0.009935,0.068758,0.499323,-0.009935,-0.068758,-0.164673,-0.551101,0.300765,0.164673,-0.530264,0.250960,-0.584685,-0.307813,-0.547797,-0.320397,-0.454936,-1.293318,-0.168081,-0.739713,-1.830718,0.052561,-0.925540,-2.300344,0.284762,-1.079294,-2.379162,0.082244,-0.472127,-2.480608,0.568956,0.120349,-0.694626,0.460328,0.466872,-1.144164,0.435987,0.545876,-1.503825,0.248330,0.920330,-2.284360,0.037628,0.862385,-2.254366,0.272304,1.451357,-2.352237
2723,0,-0.116995,0.016074,2.077938,0.273367,-0.222003,2.080224,-0.284664,-0.147635,1.975765,0.182977,-0.472571,1.995527,-0.064236,-0.533212,1.429574,-0.029407,-0.613435,0.714081,-0.006257,0.014050,1.321225,-0.007766,0.401360,0.683266,0.261035,-0.639972,1.111227,-0.524366,-0.181036,1.361612,-0.843223,0.193090,1.049966,-0.993997,0.403199,0.855006,-0.894351,0.761306,0.798222,-0.534223,0.981383,0.738505,-0.760548,1.066469,0.561423,-0.563821,1.282718,0.609962,0.471922,-0.398872,1.335490,0.713881,-0.410810,1.141858,1.091714,-0.479295,0.750084,1.505680,-0.292727,0.495904,1.504671,-0.070106,0.327847,1.579087,-0.325421,0.263993,1.807117,-0.103495,0.257329,-0.499356,0.009879,0.068424,0.499357,-0.009878,-0.068425,-0.164674,-0.551035,0.300577,0.164675,-0.530320,0.251132,-0.585468,-0.312429,-0.546568,-0.323937,-0.468310,-1.290690,-0.173350,-0.761705,-1.824392,0.045782,-0.956437,-2.291476,0.276298,-1.113620,-2.366934,0.080365,-0.506528,-2.478446,0.567046,0.114275,-0.698964,0.456384,0.455055,-1.151056,0.433601,0.534991,-1.509300,0.250856,0.916608,-2.287230,0.041175,0.858221,-2.257905,0.275096,1.448346,-2.353799
2724,0,-0.119327,0.012060,2.076739,0.272119,-0.224371,2.079796,-0.286159,-0.152963,1.975368,0.182899,-0.475600,1.996118,-0.066475,-0.538068,1.428374,-0.031855,-0.615754,0.712480,-0.006931,0.009280,1.321847,-0.007608,0.398547,0.685061,0.258346,-0.644744,1.109564,-0.525836,-0.184353,1.361308,-0.843595,0.190966,1.049662,-0.993603,0.401618,0.854733,-0.892941,0.759493,0.798505,-0.531933,0.978685,0.739467,-0.757909,1.064482,0.562045,-0.561051,1.280291,0.611171,0.470060,-0.405241,1.334599,0.711650,-0.417864,1.140627,1.088622,-0.487340,0.748236,1.503271,-0.301837,0.494063,1.502898,-0.078725,0.326580,1.576197,-0.334233,0.261966,1.804839,-0.113256,0.255339,-0.499481,0.009689,0.067811,0.499481,-0.009689,-0.067812,-0.164715,-0.551132,0.300047,0.164715,-0.530550,0.251190,-0.586279,-0.316967,-0.545680,-0.327713,-0.481565,-1.288323,-0.179055,-0.783655,-1.818174,0.038322,-0.987522,-2.282665,0.266905,-1.148179,-2.354339,0.078023,-0.541687,-2.476995,0.564805,0.109142,-0.702637,0.452089,0.442914,-1.158011,0.431155,0.522136,-1.515263,0.253371,0.906301,-2.292406,0.044554,0.846764,-2.264372,0.276385,1.438002,-2.359495
2725,0,-0.122161,0.007463,2.075245,0.270740,-0.226675,2.079074,-0.287826,-0.159154,1.974677,0.183131,-0.478644,1.996476,-0.068564,-0.543272,1.426880,-0.034162,-0.618310,0.710584,-0.007758,0.004224,1.322298,-0.007833,0.395603,0.686840,0.255851,-0.649636,1.107576,-0.527357,-0.188302,1.360740,-0.844229,0.187999,1.048971,-0.993564,0.399074,0.854010,-0.892117,0.756781,0.798338,-0.530389,0.975305,0.739980,-0.755996,1.061628,0.562157,-0.559136,1.277140,0.611900,0.468267,-0.411642,1.333383,0.709482,-0.424790,1.139133,1.085590,-0.494966,0.746094,1.500855,-0.310360,0.491883,1.501117,-0.086838,0.324937,1.573339,-0.342513,0.259616,1.802501,-0.122414,0.252965,-0.499663,0.009358,0.066888,0.499664,-0.009358,-0.066888,-0.164772,-0.551361,0.299133,0.164772,-0.530859,0.251109,-0.587109,-0.321284,-0.545214,-0.331666,-0.494477,-1.286341,-0.185064,-0.805409,-1.812141,0.030432,-1.018560,-2.273941,0.256891,-1.182682,-2.341369,0.075365,-0.577449,-2.476299,0.562411,0.104910,-0.705659,0.447552,0.430455,-1.165057,0.428591,0.507347,-1.521748,0.255322,0.889797,-2.299827,0.047197,0.828471,-2.273611,0.275427,1.420789,-2.368973
2726,0,-0.125508,0.002210,2.073469,0.269194,-0.228855,2.078070,-0.289674,-0.166256,1.973735,0.183710,-0.481715,1.996584,-0.070468,-0.548923,1.425073,-0.036259,-0.621178,0.708408,-0.008769,-0.001189,1.322498,-0.008483,0.392488,0.688615,0.253614,-0.654648,1.105245,-0.528919,-0.192931,1.359922,-0.845182,0.184022,1.047905,-0.993968,0.395369,0.852883,-0.892050,0.752975,0.797643,-0.529791,0.971092,0.740026,-0.755081,1.057697,0.561740,-0.558353,1.273099,0.612070,0.466611,-0.418055,1.331885,0.707432,-0.431431,1.137326,1.082716,-0.501938,0.743639,1.498488,-0.318104,0.489375,1.499274,-0.094183,0.322924,1.570545,-0.349999,0.256954,1.800198,-0.130724,0.250236,-0.499925,0.008843,0.065635,0.499925,-0.008842,-0.065635,-0.164815,-0.551757,0.297802,0.164815,-0.531395,0.250868,-0.587895,-0.325466,-0.545229,-0.335665,-0.506935,-1.284850,-0.191154,-0.826819,-1.806351,0.022358,-1.049451,-2.265305,0.246652,-1.216889,-2.327981,0.072506,-0.613799,-2.476382,0.559903,0.101392,-0.708096,0.442806,0.417566,-1.172230,0.425763,0.490646,-1.528751,0.256258,0.867567,-2.309325,0.048628,0.803905,-2.285377,0.271906,1.397348,-2.381589
2727,0,-0.129316,-0.003623,2.071371,0.267549,-0.230861,2.076744,-0.291636,-0.174220,1.972502,0.184700,-0.484695,1.996432,-0.072120,-0.554904,1.422976,-0.038165,-0.624285,0.705939,-0.009965,-0.006912,1.322469,-0.009562,0.389252,0.690346,0.251718,-0.659762,1.102622,-0.530508,-0.198289,1.358812,-0.846429,0.179097,1.046456,-0.994871,0.390515,0.851310,-0.892712,0.748123,0.796472,-0.530109,0.966099,0.739626,-0.755113,1.052761,0.560815,-0.558645,1.268226,0.611701,0.465080,-0.424406,1.330065,0.705576,-0.437808,1.135228,1.080021,-0.508240,0.740861,1.496189,-0.324980,0.486546,1.497429,-0.100686,0.320555,1.567875,-0.356619,0.253983,1.797917,-0.138046,0.247177,-0.500200,0.008192,0.064034,0.500200,-0.008192,-0.064034,-0.164877,-0.552352,0.296032,0.164877,-0.532049,0.250453,-0.588628,-0.329256,-0.545787,-0.339697,-0.518663,-1.283977,-0.197199,-0.847660,-1.800875,0.014363,-1.079941,-2.256744,0.236474,-1.250440,-2.314113,0.069657,-0.650645,-2.477268,0.557402,0.098346,-0.710055,0.437985,0.404034,-1.179577,0.422665,0.472141,-1.536261,0.256078,0.840233,-2.320650,0.048812,0.773762,-2.299377,0.265971,1.368420,-2.396501
2728,0,-0.133601,-0.009990,2.069049,0.265818,-0.232536,2.075163,-0.293717,-0.183047,1.971044,0.186159,-0.487482,1.995993,-0.073444,-0.561240,1.420591,-0.039754,-0.627661,0.703216,-0.011301,-0.012911,1.322216,-0.011166,0.385965,0.692007,0.250204,-0.664894,1.099713,-0.532057,-0.204358,1.357447,-0.848064,0.173067,1.044689,-0.996314,0.384405,0.849358,-0.894324,0.742079,0.794798,-0.531605,0.960248,0.738725,-0.756374,1.046700,0.559358,-0.560334,1.262433,0.610800,0.463765,-0.430551,1.327959,0.703952,-0.443620,1.132814,1.077656,-0.513546,0.737768,1.494072,-0.330578,0.483418,1.495605,-0.105923,0.317856,1.565377,-0.361950,0.250728,1.795762,-0.143962,0.243842,-0.500548,0.007322,0.062079,0.500548,-0.007322,-0.062079,-0.164947,-0.553139,0.293802,0.164947,-0.532858,0.249845,-0.589202,-0.332714,-0.546938,-0.343598,-0.529395,-1.283848,-0.202976,-0.867727,-1.795774,0.006874,-1.109782,-2.248222,0.226949,-1.282877,-2.299676,0.067091,-0.687859,-2.478971,0.554999,0.095638,-0.711676,0.433033,0.389889,-1.187118,0.419259,0.451986,-1.544240,0.254585,0.808589,-2.333481,0.047498,0.738936,-2.315265,0.257792,1.334951,-2.412765
2729,0,-0.138370,-0.016890,2.066432,0.263960,-0.233886,2.073287,-0.295866,-0.192636,1.969322,0.188088,-0.490023,1.995321,-0.074421,-0.567841,1.417975,-0.041012,-0.631287,0.700259,-0.012827,-0.019100,1.321730,-0.013252,0.382593,0.693590,0.249128,-0.669972,1.096540,-0.533615,-0.211119,1.355849,-0.850096,0.166007,1.042566,-0.998393,0.377018,0.847019,-0.896895,0.734853,0.792644,-0.534265,0.953569,0.737405,-0.758909,1.039524,0.557420,-0.563430,1.255731,0.609325,0.462673,-0.436444,1.325558,0.702538,-0.448906,1.130135,1.075627,-0.517816,0.734440,1.492101,-0.334844,0.480029,1.493795,-0.109824,0.314865,1.563071,-0.365908,0.247222,1.793696,-0.148351,0.240284,-0.500916,0.006311,0.059777,0.500916,-0.006310,-0.059777,-0.165004,-0.554122,0.291117,0.165004,-0.533811,0.249044,-0.589647,-0.335708,-0.548709,-0.347403,-0.538953,-1.284578,-0.208389,-0.886788,-1.791107,0.000011,-1.138750,-2.239680,0.218329,-1.313815,-2.284563,0.064911,-0.725424,-2.481499,0.552683,0.092920,-0.713098,0.428081,0.374941,-1.194854,0.415530,0.430371,-1.552619,0.251836,0.773252,-2.347445,0.044900,0.700225,-2.332646,0.247984,1.297813,-2.429443
2730,0,-0.143518,-0.024170,2.063584,0.262032,-0.234731,2.071149,-0.298047,-0.202943,1.967400,0.190483,-0.492202,1.994387,-0.075041,-0.574603,1.415126,-0.041938,-0.635054,0.697071,-0.014506,-0.025385,1.321012,-0.015798,0.379227,0.695002,0.248526,-0.674934,1.093167,-0.535138,-0.218490,1.354020,-0.852462,0.157936,1.040181,-1.001034,0.368468,0.844357,-0.900357,0.726560,0.790074,-0.538075,0.946144,0.735606,-0.762654,1.031345,0.555004,-0.567903,1.248218,0.607310,0.461806,-0.441968,1.322926,0.701463,-0.453513,1.127225,1.073938,-0.520920,0.730851,1.490343,-0.337568,0.476418,1.492044,-0.112221,0.311631,1.561036,-0.368311,0.243506,1.791782,-0.151065,0.236565,-0.501307,0.005157,0.057136,0.501307,-0.005157,-0.057136,-0.165082,-0.555271,0.287988,0.165082,-0.534872,0.248035,-0.589893,-0.338142,-0.551119,-0.351029,-0.546940,-1.286268,-0.213268,-0.904556,-1.786919,-0.005888,-1.166487,-2.231051,0.210921,-1.342745,-2.268659,0.063406,-0.763206,-2.484855,0.550546,0.089951,-0.714455,0.423229,0.359238,-1.202757,0.411616,0.407500,-1.561297,0.248046,0.735120,-2.362143,0.041244,0.658594,-2.351093,0.237176,1.257944,-2.445709
2731,0,-0.149065,-0.031774,2.060516,0.260004,-0.235006,2.068760,-0.300216,-0.213794,1.965290,0.193386,-0.493824,1.993265,-0.075203,-0.581449,1.412090,-0.042460,-0.638969,0.693756,-0.016347,-0.031717,1.320044,-0.018875,0.375940,0.696257,0.248450,-0.679635,1.089605,-0.536601,-0.226430,1.352002,-0.855225,0.148902,1.037484,-1.004293,0.358740,0.841350,-0.904858,0.717163,0.787099,-0.543208,0.937975,0.733403,-0.767765,1.022166,0.552152,-0.573929,1.239908,0.604767,0.461280,-0.446981,1.320075,0.700700,-0.457279,1.124095,1.072690,-0.522632,0.727073,1.488784,-0.338498,0.472637,1.490276,-0.112851,0.308214,1.559289,-0.368890,0.239629,1.790014,-0.151744,0.232753,-0.501729,0.003841,0.054176,0.501730,-0.003841,-0.054176,-0.165163,-0.556588,0.284432,0.165163,-0.536023,0.246830,-0.589976,-0.339976,-0.554165,-0.354475,-0.553163,-1.289006,-0.217550,-0.920762,-1.783255,-0.010611,-1.192762,-2.222261,0.205059,-1.369267,-2.251867,0.062785,-0.801120,-2.489038,0.548600,0.086608,-0.715864,0.418453,0.342860,-1.210768,0.407479,0.383718,-1.570170,0.243318,0.694942,-2.377177,0.036636,0.614938,-2.370160,0.225896,1.216300,-2.460924
2732,0,-0.154962,-0.039630,2.057278,0.257843,-0.234671,2.066140,-0.302362,-0.225090,1.962979,0.196716,-0.494889,1.991911,-0.074961,-0.588267,1.408945,-0.042560,-0.642947,0.690334,-0.018359,-0.037975,1.318844,-0.022432,0.372738,0.697312,0.248864,-0.684027,1.085905,-0.537972,-0.234816,1.349752,-0.858326,0.139008,1.034586,-1.008160,0.347921,0.838113,-0.910319,0.706760,0.783738,-0.549532,0.929182,0.730814,-0.774217,1.012062,0.548915,-0.581449,1.230878,0.601746,0.461024,-0.451430,1.317022,0.700232,-0.460132,1.120765,1.071843,-0.522936,0.723156,1.487428,-0.337577,0.468738,1.488541,-0.111600,0.304671,1.557761,-0.367519,0.235641,1.788374,-0.150284,0.228907,-0.502137,0.002363,0.050926,0.502138,-0.002363,-0.050926,-0.165235,-0.558052,0.280478,0.165236,-0.537267,0.245430,-0.589901,-0.341122,-0.557835,-0.357806,-0.557413,-1.292845,-0.221117,-0.935189,-1.780147,-0.014059,-1.217284,-2.213234,0.200821,-1.392936,-2.234098,0.063193,-0.839143,-2.494047,0.546827,0.082718,-0.717419,0.413867,0.325807,-1.218817,0.403239,0.359262,-1.579113,0.237954,0.653400,-2.392175,0.031386,0.570083,-2.389404,0.214631,1.173626,-2.474673
2733,0,-0.161161,-0.047598,2.053904,0.255589,-0.233579,2.063352,-0.304392,-0.236685,1.960561,0.200466,-0.495216,1.990419,-0.074266,-0.594957,1.405724,-0.042241,-0.646948,0.686866,-0.020443,-0.044055,1.317445,-0.026472,0.369667,0.698075,0.249831,-0.688009,1.082159,-0.539210,-0.243545,1.347396,-0.861745,0.128379,1.031458,-1.012550,0.336167,0.834615,-0.916638,0.695502,0.780054,-0.557050,0.919840,0.727840,-0.781896,1.001182,0.545293,-0.590398,1.221234,0.598278,0.461058,-0.455187,1.313864,0.700086,-0.461982,1.117328,1.071414,-0.521758,0.719133,1.486298,-0.334752,0.464789,1.486788,-0.108458,0.301068,1.556542,-0.364149,0.231609,1.786836,-0.146606,0.225097,-0.502555,0.000799,0.047415,0.502555,-0.000799,-0.047415,-0.165305,-0.559684,0.276168,0.165305,-0.538599,0.243842,-0.589681,-0.341484,-0.562093,-0.361066,-0.559425,-1.297810,-0.224014,-0.947548,-1.777609,-0.016178,-1.239732,-2.203897,0.198225,-1.413388,-2.215309,0.064690,-0.877179,-2.499864,0.545286,0.078167,-0.719176,0.409577,0.308309,-1.226805,0.399025,0.334432,-1.588000,0.232212,0.611213,-2.406799,0.025812,0.524788,-2.408400,0.203855,1.130666,-2.486766
2734,0,-0.167546,-0.055540,2.050454,0.253193,-0.231658,2.060428,-0.306294,-0.248344,1.958038,0.204571,-0.494689,1.988761,-0.073141,-0.601322,1.402491,-0.041493,-0.650857,0.683386,-0.022641,-0.049852,1.315818,-0.030881,0.366799,0.698547,0.251292,-0.691473,1.078432,-0.540339,-0.252458,1.344905,-0.865375,0.117151,1.028195,-1.017420,0.323623,0.830919,-0.923825,0.683501,0.776080,-0.565635,0.910125,0.724515,-0.790785,0.989653,0.541350,-0.600698,1.211120,0.594366,0.461382,-0.458121,1.310600,0.700313,-0.462746,1.113818,1.071416,-0.518969,0.715097,1.485363,-0.329822,0.460852,1.484977,-0.103199,0.297473,1.555558,-0.358636,0.227585,1.785369,-0.140515,0.221382,-0.502923,-0.000882,0.043688,0.502923,0.000882,-0.043688,-0.165366,-0.561441,0.271543,0.165366,-0.539955,0.242085,-0.589354,-0.341066,-0.566892,-0.364285,-0.559033,-1.303896,-0.226304,-0.957637,-1.775645,-0.016980,-1.259890,-2.194196,0.197242,-1.430273,-2.195514,0.067421,-0.915126,-2.506466,0.544024,0.073025,-0.721168,0.405627,0.290515,-1.234638,0.394916,0.309557,-1.596714,0.226376,0.568959,-2.420775,0.020051,0.479728,-2.426770,0.193777,1.088021,-2.497228
2735,0,-0.174184,-0.063298,2.046913,0.250614,-0.228910,2.057381,-0.308071,-0.259956,1.955454,0.208988,-0.493241,1.987011,-0.071574,-0.607299,1.399258,-0.040353,-0.654603,0.679999,-0.024970,-0.055247,1.314037,-0.035699,0.364124,0.698711,0.253261,-0.694338,1.074736,-0.541343,-0.261411,1.342290,-0.869265,0.105475,1.024777,-1.022725,0.310433,0.827099,-0.931755,0.670913,0.771829,-0.575268,0.900114,0.720911,-0.800800,0.977599,0.537129,-0.612259,1.200655,0.590084,0.461981,-0.460156,1.307336,0.700766,-0.462322,1.110307,1.071798,-0.514575,0.711062,1.484524,-0.322784,0.456993,1.483037,-0.095850,0.293957,1.554773,-0.350912,0.223649,1.783856,-0.131976,0.217831,-0.503296,-0.002605,0.039786,0.503296,0.002606,-0.039785,-0.165439,-0.563274,0.266664,0.165439,-0.541320,0.240180,-0.588969,-0.339797,-0.572172,-0.367620,-0.556104,-1.311051,-0.228032,-0.965200,-1.774253,-0.016614,-1.277496,-2.184098,0.197656,-1.443401,-2.174786,0.071228,-0.952804,-2.513798,0.542997,0.067251,-0.723391,0.402127,0.272651,-1.242231,0.391026,0.284958,-1.605146,0.220651,0.527117,-2.433891,0.014361,0.435428,-2.444189,0.184525,1.046117,-2.506236
2736,0,-0.180882,-0.070758,2.043384,0.247872,-0.225220,2.054283,-0.309697,-0.271281,1.952851,0.213556,-0.490781,1.985180,-0.069664,-0.612740,1.396130,-0.038803,-0.658082,0.676686,-0.027355,-0.060121,1.312051,-0.040802,0.361757,0.698485,0.255674,-0.696464,1.071207,-0.542201,-0.270271,1.339625,-0.873305,0.093572,1.021247,-1.028364,0.296840,0.823138,-0.940310,0.657948,0.767404,-0.585758,0.890007,0.717012,-0.811733,0.965246,0.532642,-0.624935,1.189994,0.585474,0.462832,-0.461208,1.304116,0.701540,-0.460696,1.106809,1.072542,-0.508555,0.707162,1.483819,-0.313682,0.453281,1.480976,-0.086419,0.290588,1.554152,-0.341032,0.219857,1.782270,-0.120977,0.214503,-0.503609,-0.004365,0.035753,0.503609,0.004365,-0.035753,-0.165485,-0.565165,0.261594,0.165485,-0.542693,0.238155,-0.588588,-0.337596,-0.577850,-0.371125,-0.550494,-1.319187,-0.229346,-0.970038,-1.773416,-0.015254,-1.292274,-2.173603,0.199225,-1.452532,-2.153280,0.076006,-0.989850,-2.521778,0.542255,0.061014,-0.725824,0.399107,0.254899,-1.249496,0.387522,0.260845,-1.613205,0.215269,0.486124,-2.446004,0.008993,0.392289,-2.460408,0.176204,1.005287,-2.514074
