Model Outputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50
,,hanna_aleksandrowicz:LAbsAnkleAngle,,,hanna_aleksandrowicz:LAnkleAngles,,,hanna_aleksandrowicz:LElbowAngles,,,hanna_aleksandrowicz:LFootProgressAngles,,,hanna_aleksandrowicz:LHeadAngles,,,hanna_aleksandrowicz:LHipAngles,,,hanna_aleksandrowicz:LKneeAngles,,,hanna_aleksandrowicz:LNeckAngles,,,hanna_aleksandrowicz:LPelvisAngles,,,hanna_aleksandrowicz:LShoulderAngles,,,hanna_aleksandrowicz:LSpineAngles,,,hanna_aleksandrowicz:LThoraxAngles,,,hanna_aleksandrowicz:LWristAngles,,,hanna_aleksandrowicz:RAbsAnkleAngle,,,hanna_aleksandrowicz:RAnkleAngles,,,hanna_aleksandrowicz:RElbowAngles,,,hanna_aleksandrowicz:RFootProgressAngles,,,hanna_aleksandrowicz:RHeadAngles,,,hanna_aleksandrowicz:RHipAngles,,,hanna_aleksandrowicz:RKneeAngles,,,hanna_aleksandrowicz:RNeckAngles,,,hanna_aleksandrowicz:RPelvisAngles,,,hanna_aleksandrowicz:RShoulderAngles,,,hanna_aleksandrowicz:RSpineAngles,,,hanna_aleksandrowicz:RThoraxAngles,,,hanna_aleksandrowicz:RWristAngles,,,hanna_aleksandrowicz:CentreOfMass,,,hanna_aleksandrowicz:CentreOfMassFloor,,
34,0,-0.405617,-0.352428,1.985222,-0.031382,-0.097070,2.021514,-0.314130,-0.568634,1.882785,0.168127,-0.284292,1.951587,-0.073900,-0.650907,1.350300,0.009061,-0.696533,0.628721,-0.115550,-0.086189,1.264865,-0.123049,0.348598,0.650471,0.283726,-0.683790,1.054476,-0.582801,-0.386869,1.260504,-0.949456,-0.044769,0.977932,-1.133744,0.154407,0.794288,-1.084144,0.531470,0.756651,-0.766553,0.812645,0.746377,-0.973096,0.874361,0.534471,-0.808192,1.120393,0.646071,0.430281,-0.406255,1.299479,0.686217,-0.342978,1.126717,1.100079,-0.292369,0.764869,1.479913,0.000608,0.551983,1.451704,0.241655,0.401541,1.582345,-0.006251,0.317751,1.748209,0.270025,0.350104,-0.492126,-0.017099,-0.004723,0.492125,0.017099,0.004723,-0.167297,-0.626382,0.163783,0.167297,-0.592221,0.146081,-0.648251,-0.094890,-0.591525,-0.555007,0.335770,-1.288287,-0.358889,0.259575,-1.900127,-0.084901,0.193850,-2.372392,0.185183,0.124294,-2.450494,-0.189535,0.658587,-2.496684,0.634458,-0.014564,-0.814950,0.624007,0.078615,-1.384544,0.661770,-0.210473,-1.590525,0.579767,-1.003203,-1.991421,0.400711,-1.085927,-1.879044,0.478518,-0.885566,-2.489312
35,0,-0.410847,-0.338608,1.984571,-0.031953,-0.089600,2.022236,-0.322657,-0.557091,1.883890,0.164611,-0.280583,1.954515,-0.078288,-0.644489,1.352890,0.006639,-0.694510,0.631459,-0.114268,-0.080275,1.263567,-0.117279,0.351140,0.645586,0.280581,-0.682611,1.058121,-0.583850,-0.376002,1.260737,-0.947006,-0.030385,0.978341,-1.129299,0.170383,0.794753,-1.077155,0.546715,0.758699,-0.758387,0.825824,0.751340,-0.963533,0.890378,0.539033,-0.796605,1.135317,0.652774,0.429009,-0.404626,1.301575,0.685771,-0.344436,1.127977,1.099763,-0.299127,0.765309,1.480868,-0.009442,0.550672,1.453854,0.230755,0.399121,1.582444,-0.017913,0.316314,1.750599,0.258187,0.346950,-0.492529,-0.015762,-0.000309,0.492529,0.015762,0.000309,-0.167692,-0.627752,0.163835,0.167692,-0.594714,0.141225,-0.649931,-0.083198,-0.585860,-0.546451,0.353039,-1.281889,-0.344889,0.252406,-1.889252,-0.066029,0.153390,-2.350452,0.204372,0.075393,-2.431399,-0.158505,0.614330,-2.477587,0.628322,0.032664,-0.810422,0.611191,0.177737,-1.368572,0.653110,-0.103636,-1.575931,0.585354,-0.900016,-1.973283,0.406850,-0.999612,-1.873016,0.495781,-0.744122,-2.460746
36,0,-0.415589,-0.323202,1.983359,-0.032849,-0.079570,2.022315,-0.330236,-0.544062,1.884954,0.161253,-0.273841,1.957260,-0.081032,-0.636801,1.355463,0.005333,-0.691730,0.634271,-0.112751,-0.073277,1.261911,-0.112057,0.353870,0.640049,0.278847,-0.679444,1.061628,-0.583978,-0.365379,1.260903,-0.944917,-0.017917,0.978293,-1.125927,0.183578,0.794548,-1.072494,0.559458,0.759814,-0.753466,0.837328,0.754985,-0.957347,0.903741,0.542146,-0.789185,1.148406,0.657897,0.428715,-0.400495,1.303267,0.686051,-0.342583,1.128740,1.100146,-0.300800,0.765450,1.481010,-0.012490,0.548870,1.453816,0.226530,0.396079,1.581604,-0.022235,0.314508,1.750399,0.254276,0.342819,-0.492958,-0.014669,0.003692,0.492958,0.014669,-0.003692,-0.167989,-0.628909,0.164169,0.167989,-0.596726,0.137092,-0.651372,-0.072766,-0.580110,-0.539379,0.366729,-1.276303,-0.333475,0.242695,-1.879124,-0.051314,0.113739,-2.329074,0.219992,0.028819,-2.412659,-0.133427,0.571713,-2.458551,0.619918,0.080080,-0.800744,0.593368,0.278495,-1.342519,0.641013,0.008221,-1.556078,0.592840,-0.781428,-1.966911,0.415941,-0.900776,-1.883179,0.512328,-0.577004,-2.434236
37,0,-0.419817,-0.306639,1.981420,-0.033920,-0.067540,2.021530,-0.336948,-0.529977,1.885773,0.158117,-0.264729,1.959539,-0.082396,-0.628349,1.357725,0.004880,-0.688431,0.636874,-0.111104,-0.065652,1.259891,-0.107421,0.356722,0.634240,0.278228,-0.674759,1.064688,-0.583423,-0.355319,1.260851,-0.943331,-0.007475,0.977681,-1.123723,0.194016,0.793600,-1.070044,0.569694,0.759793,-0.751455,0.847051,0.756979,-0.954291,0.914389,0.543524,-0.785539,1.159471,0.660949,0.429182,-0.394506,1.304359,0.686857,-0.338124,1.128867,1.101067,-0.298268,0.765150,1.480481,-0.009654,0.546523,1.451947,0.227975,0.392456,1.579997,-0.020338,0.312306,1.747942,0.256967,0.337734,-0.493332,-0.013883,0.006986,0.493332,0.013883,-0.006986,-0.168174,-0.629742,0.164649,0.168174,-0.598152,0.133698,-0.652502,-0.064528,-0.575023,-0.534133,0.375979,-1.272310,-0.324510,0.230003,-1.870388,-0.040153,0.074641,-2.309248,0.232553,-0.016047,-2.395232,-0.113635,0.530635,-2.440248,0.609681,0.126188,-0.785865,0.571458,0.377241,-1.306608,0.625744,0.121711,-1.530970,0.600553,-0.649552,-1.972079,0.426536,-0.788604,-1.908493,0.523833,-0.392628,-2.410478
38,0,-0.423550,-0.289206,1.978751,-0.034971,-0.054083,2.019831,-0.342988,-0.515117,1.886274,0.155227,-0.253981,1.961213,-0.082815,-0.619565,1.359542,0.004888,-0.684831,0.639122,-0.109422,-0.057786,1.257591,-0.103295,0.359656,0.628510,0.278277,-0.669101,1.067154,-0.582479,-0.345883,1.260553,-0.942283,0.001242,0.976577,-1.122578,0.202217,0.792032,-1.069348,0.577866,0.758686,-0.751582,0.855222,0.757304,-0.953618,0.922750,0.543211,-0.784727,1.168672,0.661791,0.430097,-0.387402,1.304814,0.687927,-0.331976,1.128378,1.102299,-0.292807,0.764429,1.479464,-0.002640,0.543767,1.448782,0.233511,0.388495,1.577864,-0.013952,0.309863,1.743830,0.264319,0.332086,-0.493612,-0.013419,0.009342,0.493612,0.013419,-0.009342,-0.168249,-0.630180,0.165170,0.168249,-0.598975,0.131059,-0.653200,-0.059038,-0.571311,-0.530487,0.380734,-1.270439,-0.317463,0.214497,-1.863340,-0.031667,0.036120,-2.291462,0.242410,-0.059715,-2.379326,-0.097865,0.490993,-2.423231,0.598396,0.169501,-0.766266,0.546958,0.470374,-1.262111,0.607929,0.233446,-1.501163,0.606361,-0.506841,-1.987457,0.436412,-0.663047,-1.946569,0.526885,-0.198463,-2.388652
39,0,-0.426796,-0.271081,1.975483,-0.035757,-0.039750,2.017321,-0.348577,-0.499649,1.886495,0.152608,-0.242331,1.962283,-0.082772,-0.610796,1.360920,0.004938,-0.681122,0.640997,-0.107767,-0.049982,1.255153,-0.099548,0.362637,0.623121,0.278511,-0.663016,1.069025,-0.581420,-0.336965,1.260080,-0.941708,0.008783,0.975179,-1.122224,0.208983,0.790104,-1.069731,0.584678,0.756741,-0.752838,0.862285,0.756212,-0.954255,0.929567,0.541523,-0.785504,1.176405,0.660618,0.431137,-0.379926,1.304721,0.689005,-0.325123,1.127420,1.103617,-0.285863,0.763434,1.478182,0.006574,0.540878,1.444973,0.241298,0.384576,1.575502,-0.005087,0.307458,1.738870,0.274139,0.326540,-0.493799,-0.013250,0.010638,0.493799,0.013250,-0.010638,-0.168237,-0.630208,0.165669,0.168236,-0.599265,0.129180,-0.653277,-0.056334,-0.569465,-0.527642,0.381632,-1.270872,-0.311484,0.196776,-1.857950,-0.024861,-0.001657,-2.275766,0.249834,-0.102579,-2.364657,-0.084584,0.452631,-2.407832,0.587103,0.208691,-0.742918,0.521807,0.554791,-1.211219,0.588576,0.340367,-1.467745,0.608188,-0.355936,-2.010778,0.443021,-0.525070,-1.993848,0.520007,-0.000630,-2.367095
40,0,-0.429527,-0.252403,1.971833,-0.036017,-0.025051,2.014206,-0.353887,-0.483689,1.886549,0.150303,-0.230450,1.962846,-0.082692,-0.602309,1.361963,0.004689,-0.677467,0.642571,-0.106172,-0.042463,1.252738,-0.096064,0.365615,0.618220,0.278525,-0.656994,1.070412,-0.580451,-0.328406,1.259561,-0.941472,0.015747,0.973741,-1.122323,0.215145,0.788129,-1.070484,0.590866,0.754322,-0.754225,0.868742,0.754139,-0.955062,0.935677,0.538934,-0.786650,1.183149,0.657877,0.432039,-0.372718,1.304255,0.689900,-0.318449,1.126214,1.104850,-0.278789,0.762380,1.476875,0.016112,0.538194,1.441183,0.249591,0.381123,1.573235,0.004345,0.305401,1.733926,0.284385,0.321846,-0.493931,-0.013305,0.010885,0.493931,0.013305,-0.010885,-0.168167,-0.629856,0.166124,0.168167,-0.599150,0.128043,-0.652519,-0.055940,-0.569647,-0.524411,0.379741,-1.273439,-0.305596,0.177630,-1.853946,-0.018836,-0.038535,-2.261907,0.255136,-0.144915,-2.350816,-0.072377,0.415307,-2.394160,0.576931,0.242733,-0.717169,0.498100,0.628233,-1.156773,0.568958,0.440009,-1.432224,0.604412,-0.199492,-2.039128,0.443982,-0.376618,-2.045924,0.503791,0.196038,-2.344348
41,0,-0.431682,-0.233350,1.968046,-0.035527,-0.010435,2.010747,-0.358999,-0.467368,1.886571,0.148374,-0.218888,1.963059,-0.082859,-0.594306,1.362827,0.003950,-0.673990,0.643966,-0.104657,-0.035394,1.250492,-0.092815,0.368521,0.613852,0.278077,-0.651402,1.071489,-0.579697,-0.320101,1.259139,-0.941431,0.022580,0.972508,-1.122576,0.221312,0.786402,-1.071053,0.596976,0.751817,-0.755011,0.874995,0.751600,-0.955107,0.941768,0.535962,-0.787279,1.189313,0.654164,0.432638,-0.366224,1.303626,0.690509,-0.312595,1.125002,1.105898,-0.272608,0.761495,1.475757,0.024541,0.536032,1.437961,0.257059,0.378504,1.571352,0.012878,0.303962,1.729736,0.293518,0.318631,-0.494066,-0.013494,0.010224,0.494066,0.013494,-0.010224,-0.168071,-0.629193,0.166546,0.168072,-0.598785,0.127604,-0.650743,-0.057018,-0.571675,-0.519522,0.376234,-1.277708,-0.298926,0.157808,-1.850941,-0.012960,-0.074475,-2.249498,0.258760,-0.186893,-2.337578,-0.060260,0.378731,-2.382146,0.568871,0.270971,-0.690595,0.477722,0.689435,-1.101920,0.550361,0.530636,-1.396368,0.594064,-0.040007,-2.069329,0.437512,-0.220387,-2.097985,0.480164,0.387887,-2.320106
42,0,-0.433210,-0.214196,1.964351,-0.034171,0.003707,2.007201,-0.363902,-0.450897,1.886683,0.146865,-0.208050,1.963097,-0.083379,-0.586939,1.363671,0.002717,-0.670783,0.645310,-0.103258,-0.028895,1.248533,-0.089893,0.371266,0.609993,0.277122,-0.646452,1.072441,-0.579204,-0.312089,1.258935,-0.941493,0.029430,0.971665,-1.122814,0.227704,0.785136,-1.071185,0.603203,0.749564,-0.754903,0.881212,0.749089,-0.953894,0.948181,0.533060,-0.787058,1.195098,0.650099,0.432878,-0.360661,1.303036,0.690813,-0.307869,1.124002,1.106727,-0.267852,0.760969,1.474957,0.031093,0.534627,1.435633,0.262986,0.376961,1.570036,0.019714,0.303311,1.726744,0.300731,0.317231,-0.494266,-0.013722,0.008900,0.494266,0.013722,-0.008900,-0.167976,-0.628304,0.166972,0.167977,-0.598316,0.127790,-0.647862,-0.058618,-0.575102,-0.511952,0.372081,-1.283114,-0.290898,0.137847,-1.848560,-0.006936,-0.109606,-2.238163,0.261274,-0.228618,-2.325007,-0.047832,0.342615,-2.371609,0.563567,0.293102,-0.664841,0.462007,0.738053,-1.049781,0.533776,0.611219,-1.362045,0.576782,0.120288,-2.098311,0.422655,-0.059492,-2.145311,0.451154,0.572413,-2.295638
43,0,-0.434108,-0.195341,1.960924,-0.031986,0.017049,2.003793,-0.368519,-0.434594,1.886967,0.145777,-0.198191,1.963115,-0.084200,-0.580330,1.364623,0.001159,-0.667908,0.646702,-0.102051,-0.023072,1.246940,-0.087503,0.373751,0.606604,0.275793,-0.642205,1.073422,-0.578964,-0.304579,1.259027,-0.941661,0.036092,0.971315,-1.123057,0.234082,0.784442,-1.070995,0.609330,0.747798,-0.754107,0.887272,0.747003,-0.951502,0.954808,0.530561,-0.786271,1.200436,0.646226,0.432793,-0.356020,1.302645,0.690853,-0.304241,1.123372,1.107352,-0.264518,0.760927,1.474487,0.035731,0.534098,1.434237,0.267326,0.376572,1.569314,0.024790,0.303503,1.725011,0.306010,0.317627,-0.494579,-0.013913,0.007218,0.494579,0.013913,-0.007218,-0.167898,-0.627285,0.167455,0.167899,-0.597852,0.128507,-0.643920,-0.059917,-0.579342,-0.501195,0.367828,-1.289114,-0.281344,0.117972,-1.846529,-0.000784,-0.144201,-2.227633,0.263249,-0.270191,-2.313371,-0.035226,0.306710,-2.362315,0.561176,0.309109,-0.641488,0.451498,0.774444,-1.003197,0.519649,0.681308,-1.331095,0.552626,0.279431,-2.123435,0.399275,0.102843,-2.183779,0.417738,0.748181,-2.273417
44,0,-0.434462,-0.177287,1.957879,-0.029170,0.029326,2.000688,-0.372759,-0.418873,1.887454,0.145044,-0.189433,1.963232,-0.085151,-0.574579,1.365759,-0.000446,-0.665409,0.648202,-0.101146,-0.018017,1.245753,-0.085918,0.375873,0.603667,0.274345,-0.638595,1.074538,-0.578947,-0.297927,1.259438,-0.942041,0.042057,0.971474,-1.123503,0.239827,0.784329,-1.070920,0.614788,0.746637,-0.753256,0.892786,0.745584,-0.948581,0.961117,0.528648,-0.785709,1.205008,0.642935,0.432473,-0.352121,1.302558,0.690700,-0.301410,1.123198,1.107799,-0.262159,0.761412,1.474226,0.039036,0.534445,1.433534,0.270591,0.377257,1.569047,0.028666,0.304480,1.724234,0.310009,0.319494,-0.495017,-0.014016,0.005492,0.495017,0.014016,-0.005492,-0.167845,-0.626229,0.168057,0.167846,-0.597459,0.129649,-0.639095,-0.060407,-0.583796,-0.487390,0.363515,-1.295286,-0.270505,0.098091,-1.844720,0.005250,-0.178619,-2.217789,0.265091,-0.311765,-2.302946,-0.022896,0.270797,-2.354031,0.561341,0.319166,-0.621967,0.445897,0.799383,-0.964560,0.507765,0.740827,-1.305228,0.521861,0.435589,-2.142699,0.367837,0.263492,-2.210323,0.379406,0.914553,-2.255956
45,0,-0.434446,-0.160568,1.955268,-0.026049,0.040342,1.997986,-0.376558,-0.404192,1.888132,0.144538,-0.181802,1.963517,-0.086024,-0.569760,1.367103,-0.001786,-0.663319,0.649821,-0.100674,-0.013811,1.244979,-0.085390,0.377548,0.601200,0.273069,-0.635491,1.075830,-0.579124,-0.292540,1.260148,-0.942815,0.046659,0.972086,-1.124474,0.244119,0.784725,-1.071590,0.618823,0.746089,-0.753231,0.897202,0.744904,-0.946201,0.966297,0.527371,-0.786422,1.208348,0.640428,0.432019,-0.348704,1.302815,0.690422,-0.298933,1.123496,1.108093,-0.260072,0.762393,1.473964,0.041949,0.535561,1.433093,0.273621,0.378814,1.568966,0.032266,0.306100,1.723859,0.313768,0.322320,-0.495558,-0.014013,0.004001,0.495558,0.014013,-0.004001,-0.167815,-0.625215,0.168841,0.167815,-0.597150,0.131100,-0.633683,-0.059952,-0.587949,-0.471279,0.358740,-1.301391,-0.258946,0.077871,-1.843143,0.010796,-0.213232,-2.208635,0.266912,-0.353546,-2.293864,-0.011358,0.234635,-2.346576,0.563282,0.323576,-0.607484,0.444178,0.813811,-0.935724,0.497306,0.789860,-1.285928,0.484845,0.586820,-2.154852,0.329110,0.419508,-2.223306,0.334744,1.071244,-2.244271
46,0,-0.434290,-0.145654,1.953096,-0.023001,0.049976,1.995735,-0.379908,-0.390971,1.888959,0.144100,-0.175255,1.963997,-0.086634,-0.565904,1.368629,-0.002605,-0.661649,0.651536,-0.100742,-0.010498,1.244598,-0.086054,0.378723,0.599242,0.272208,-0.632741,1.077295,-0.579473,-0.288763,1.261099,-0.944173,0.049279,0.973047,-1.126308,0.246186,0.785516,-1.073630,0.620723,0.746080,-0.754904,0.899972,0.744886,-0.945582,0.969503,0.526679,-0.789389,1.210000,0.638736,0.431525,-0.345510,1.303402,0.690073,-0.296372,1.124220,1.108244,-0.257544,0.763783,1.473450,0.045457,0.537266,1.432418,0.277291,0.380976,1.568750,0.036560,0.308167,1.723256,0.318356,0.325548,-0.496146,-0.013910,0.002957,0.496145,0.013910,-0.002957,-0.167799,-0.624303,0.169864,0.167799,-0.596902,0.132754,-0.628052,-0.058750,-0.591431,-0.454025,0.352840,-1.307358,-0.247410,0.056853,-1.841887,0.015471,-0.248356,-2.200248,0.268506,-0.395717,-2.286047,-0.000997,0.197953,-2.339856,0.565970,0.322728,-0.598942,0.444830,0.818684,-0.917914,0.487078,0.828484,-1.274321,0.442094,0.730829,-2.159445,0.283967,0.568094,-2.222712,0.282858,1.217842,-2.236746
47,0,-0.434230,-0.132858,1.951345,-0.020361,0.058190,1.993947,-0.382857,-0.379503,1.889880,0.143576,-0.169717,1.964670,-0.086873,-0.562975,1.370287,-0.002759,-0.660384,0.653301,-0.101393,-0.008066,1.244563,-0.087858,0.379395,0.597833,0.271900,-0.630215,1.078894,-0.579977,-0.286762,1.262212,-0.946242,0.049534,0.974232,-1.129247,0.245536,0.786572,-1.077480,0.620033,0.746485,-0.758900,0.900718,0.745347,-0.947764,0.970093,0.526457,-0.795241,1.209672,0.637752,0.431054,-0.342352,1.304268,0.689683,-0.293413,1.125281,1.108251,-0.254056,0.765456,1.472474,0.050293,0.539344,1.431084,0.282240,0.383461,1.568112,0.042269,0.310470,1.721886,0.324556,0.328702,-0.496709,-0.013725,0.002487,0.496709,0.013725,-0.002487,-0.167786,-0.623523,0.171173,0.167786,-0.596665,0.134519,-0.622594,-0.057217,-0.594040,-0.436940,0.345119,-1.313239,-0.236666,0.034590,-1.841067,0.018944,-0.284201,-2.192701,0.269447,-0.438348,-2.279243,0.007983,0.160483,-2.333878,0.568325,0.317111,-0.596843,0.446140,0.814935,-0.911616,0.475829,0.856722,-1.271015,0.394492,0.864850,-2.156849,0.233404,0.706542,-2.210128,0.224930,1.353462,-2.229191
48,0,-0.434443,-0.122275,1.949994,-0.018349,0.065020,1.992618,-0.385486,-0.369899,1.890848,0.142862,-0.165095,1.965525,-0.086721,-0.560857,1.372021,-0.002244,-0.659470,0.655074,-0.102570,-0.006423,1.244817,-0.090541,0.379616,0.596977,0.272161,-0.627824,1.080583,-0.580614,-0.286454,1.263413,-0.949025,0.047405,0.975522,-1.133348,0.242104,0.787776,-1.083262,0.616695,0.747166,-0.765428,0.899353,0.746061,-0.953324,0.967828,0.526560,-0.804086,1.207344,0.637293,0.430650,-0.339137,1.305346,0.689272,-0.289936,1.126569,1.108118,-0.249421,0.767274,1.470920,0.056761,0.541576,1.428847,0.288706,0.386018,1.566867,0.049672,0.312804,1.719435,0.332659,0.331454,-0.497187,-0.013482,0.002637,0.497186,0.013482,-0.002637,-0.167765,-0.622870,0.172808,0.167765,-0.596381,0.136328,-0.617674,-0.055861,-0.595745,-0.421230,0.335037,-1.319153,-0.227376,0.010747,-1.840768,0.020993,-0.320843,-2.186017,0.269257,-0.481364,-2.273094,0.015531,0.122045,-2.328728,0.569400,0.307346,-0.601165,0.446467,0.803551,-0.916436,0.462568,0.874635,-1.275934,0.343552,0.985770,-2.148223,0.178787,0.832214,-2.188480,0.164987,1.476608,-2.216358
49,0,-0.435008,-0.113770,1.949034,-0.017014,0.070577,1.991752,-0.387872,-0.362065,1.891834,0.141938,-0.161295,1.966556,-0.086232,-0.559347,1.373790,-0.001171,-0.658808,0.656829,-0.104113,-0.005392,1.245300,-0.093664,0.379496,0.596625,0.272894,-0.625514,1.082325,-0.581338,-0.287500,1.264650,-0.952389,0.043258,0.976825,-1.138452,0.236282,0.789038,-1.090741,0.611081,0.747997,-0.774232,0.896135,0.746824,-0.962211,0.962952,0.526845,-0.815495,1.203307,0.637153,0.430338,-0.335868,1.306578,0.688858,-0.286010,1.127980,1.107869,-0.243798,0.769107,1.468808,0.064682,0.543765,1.425695,0.296485,0.388450,1.564978,0.058561,0.314997,1.715866,0.342420,0.333634,-0.497542,-0.013203,0.003374,0.497541,0.013203,-0.003374,-0.167730,-0.622306,0.174802,0.167729,-0.596000,0.138154,-0.613585,-0.055189,-0.596663,-0.407817,0.322298,-1.325231,-0.220015,-0.014859,-1.841021,0.021532,-0.358238,-2.180157,0.267582,-0.524597,-2.267199,0.021699,0.082596,-2.324539,0.568511,0.294233,-0.611268,0.444491,0.785714,-0.930995,0.446829,0.882538,-1.288214,0.291565,1.090511,-2.135416,0.122185,0.942599,-2.161577,0.109222,1.585256,-2.194340
50,0,-0.435881,-0.107016,1.948482,-0.016243,0.075021,1.991374,-0.390059,-0.355733,1.892840,0.140869,-0.158219,1.967777,-0.085505,-0.558177,1.375584,0.000266,-0.658263,0.658569,-0.105779,-0.004725,1.245964,-0.096700,0.379189,0.596677,0.273939,-0.623252,1.084105,-0.582077,-0.289363,1.265906,-0.956077,0.037775,0.978084,-1.144204,0.228847,0.790305,-1.099380,0.603920,0.748881,-0.784657,0.891627,0.747487,-0.973747,0.956159,0.527187,-0.828623,1.198124,0.637147,0.430148,-0.332602,1.307922,0.688479,-0.281849,1.129427,1.107557,-0.237621,0.770850,1.466289,0.073486,0.545754,1.421840,0.305011,0.390613,1.562562,0.068324,0.316917,1.711415,0.353156,0.335204,-0.497767,-0.012905,0.004612,0.497767,0.012905,-0.004611,-0.167676,-0.621770,0.177184,0.167676,-0.595485,0.140012,-0.610529,-0.055650,-0.597022,-0.397272,0.306817,-1.331594,-0.214836,-0.042283,-1.841817,0.020629,-0.396256,-2.175050,0.264329,-0.567876,-2.261199,0.026633,0.042229,-2.321452,0.565334,0.278791,-0.625860,0.439425,0.762949,-0.952961,0.428816,0.881258,-1.306226,0.241501,1.176562,-2.120752,0.066549,1.035487,-2.133563,0.063994,1.677136,-2.162678
51,0,-0.436913,-0.101562,1.948380,-0.015790,0.078549,1.991530,-0.392040,-0.350517,1.893900,0.139799,-0.155769,1.969224,-0.084644,-0.557044,1.377427,0.001851,-0.657677,0.660331,-0.107279,-0.004130,1.246782,-0.099126,0.378867,0.596996,0.275123,-0.621014,1.085934,-0.582734,-0.291399,1.267209,-0.959759,0.031819,0.979290,-1.150129,0.220796,0.791558,-1.108457,0.596162,0.749757,-0.795798,0.886600,0.747978,-0.986783,0.948452,0.527488,-0.842397,1.192531,0.637131,0.430122,-0.329410,1.309368,0.688197,-0.277727,1.130857,1.107273,-0.231463,0.772434,1.463625,0.082375,0.547424,1.417669,0.313513,0.392406,1.559863,0.078111,0.318469,1.706527,0.363935,0.336193,-0.497880,-0.012603,0.006223,0.497880,0.012603,-0.006223,-0.167605,-0.621185,0.179987,0.167605,-0.594813,0.141960,-0.608607,-0.057645,-0.597105,-0.389856,0.288595,-1.338352,-0.211896,-0.071530,-1.843143,0.018495,-0.434747,-2.170660,0.259710,-0.611108,-2.254886,0.030571,0.001110,-2.319596,0.559945,0.262243,-0.643104,0.431160,0.737165,-0.979287,0.409416,0.872297,-1.327760,0.196635,1.242494,-2.106732,0.015511,1.109206,-2.108356,0.033432,1.750168,-2.125040
52,0,-0.437874,-0.096919,1.948796,-0.015334,0.081365,1.992288,-0.393753,-0.345994,1.895078,0.138923,-0.153842,1.970955,-0.083726,-0.555650,1.379372,0.003386,-0.656895,0.662178,-0.108331,-0.003309,1.247748,-0.100520,0.378697,0.597442,0.276299,-0.618765,1.087848,-0.583195,-0.292969,1.268622,-0.963092,0.026275,0.980466,-1.155713,0.213174,0.792803,-1.117200,0.588802,0.750590,-0.806674,0.881885,0.748277,-0.999946,0.940949,0.527675,-0.855711,1.187321,0.637003,0.430323,-0.326348,1.310922,0.688099,-0.273911,1.132243,1.107128,-0.225904,0.773816,1.461135,0.090505,0.548688,1.413662,0.321183,0.393751,1.557207,0.087014,0.319585,1.701767,0.373763,0.336642,-0.497917,-0.012317,0.008059,0.497917,0.012317,-0.008059,-0.167520,-0.620468,0.183247,0.167520,-0.593977,0.144095,-0.607834,-0.061544,-0.597199,-0.385606,0.267563,-1.345606,-0.211099,-0.102643,-1.845026,0.015457,-0.473627,-2.167063,0.254191,-0.654289,-2.248320,0.033809,-0.040615,-2.319092,0.552824,0.245933,-0.660857,0.420316,0.710536,-1.006662,0.390080,0.857781,-1.350369,0.159993,1.288262,-2.095678,-0.027193,1.162899,-2.089189,0.017940,1.803020,-2.088084
53,0,-0.438497,-0.092641,1.949804,-0.014526,0.083657,1.993717,-0.395088,-0.341779,1.896446,0.138462,-0.152346,1.973029,-0.082785,-0.553749,1.381485,0.004725,-0.655782,0.664180,-0.108688,-0.002005,1.248879,-0.100619,0.378809,0.597898,0.277378,-0.616465,1.089891,-0.583349,-0.293535,1.270227,-0.965767,0.021914,0.981650,-1.160475,0.206900,0.794052,-1.124898,0.582726,0.751352,-0.816368,0.878237,0.748390,-1.011894,0.934672,0.527685,-0.867566,1.183207,0.636685,0.430828,-0.323442,1.312598,0.688290,-0.270604,1.133575,1.107233,-0.221429,0.774963,1.459143,0.097118,0.549470,1.410310,0.327303,0.394565,1.554934,0.094204,0.320200,1.697720,0.381738,0.336549,-0.497919,-0.012074,0.009956,0.497919,0.012074,-0.009956,-0.167427,-0.619540,0.186995,0.167427,-0.592974,0.146539,-0.608149,-0.067709,-0.597542,-0.384408,0.243460,-1.353454,-0.212252,-0.135777,-1.847568,0.011878,-0.512945,-2.164490,0.248338,-0.697499,-2.241897,0.036623,-0.082890,-2.320075,0.544790,0.231160,-0.677021,0.408137,0.685197,-1.032085,0.372590,0.840175,-1.371790,0.133851,1.315192,-2.089412,-0.058457,1.196734,-2.078288,0.014379,1.835612,-2.059073
